timestamp,zone,occupancy,ambient_temp,equipment_power,cooling_need
2025-01-19 00:00:00,Office 1,2,14.86,0.94,1.18
2025-01-19 01:00:00,Lab A,2,15.35,0.79,1.03
2025-01-19 01:00:00,Lab B,1,16.38,0.29,0.41
2025-01-19 01:00:00,Clean Room,0,14.79,1.86,1.86
2025-01-19 01:00:00,Office 1,1,16.08,0.44,0.56
2025-01-19 02:00:00,Lab A,0,15.67,0.45,0.45
2025-01-19 02:00:00,Lab B,2,15.96,0.69,0.93
2025-01-19 02:00:00,Clean Room,0,14.24,1.58,1.58
2025-01-19 02:00:00,Office 1,2,15.47,0.61,0.85
2025-01-19 03:00:00,Lab A,0,15.99,0.17,0.17
2025-01-19 03:00:00,Lab B,2,16.57,0.72,0.96
2025-01-19 03:00:00,Clean Room,0,15.37,2.1,2.1
2025-01-19 03:00:00,Office 1,0,16.62,0.43,0.43
2025-01-19 04:00:00,Lab A,2,16.8,0.84,1.08
2025-01-19 04:00:00,Lab B,2,17.33,0.92,1.16
2025-01-19 04:00:00,Clean Room,1,16.9,2.28,2.4
2025-01-19 04:00:00,Office 1,0,17.66,0.32,0.32
2025-01-19 05:00:00,Lab A,0,19.13,0.81,0.81
2025-01-19 05:00:00,Lab B,0,20.5,0.53,0.53
2025-01-19 05:00:00,Clean Room,1,20.65,2.31,2.43
2025-01-19 05:00:00,Office 1,0,18.27,0.49,0.49
2025-01-19 06:00:00,Lab A,0,18.03,0.48,0.48
2025-01-19 06:00:00,Lab B,1,20.35,0.43,0.55
2025-01-19 06:00:00,Clean Room,2,19.75,1.87,2.11
2025-01-19 06:00:00,Office 1,1,19.59,0.23,0.35
2025-01-19 07:00:00,Lab A,1,20.69,0.66,0.78
2025-01-19 07:00:00,Lab B,0,21.9,0.44,0.44
2025-01-19 07:00:00,Clean Room,0,20.76,1.99,1.99
2025-01-19 07:00:00,Office 1,1,20.51,0.78,0.9
2025-01-19 08:00:00,Lab A,1,21.97,0.61,0.73
2025-01-19 08:00:00,Lab B,2,20.6,0.7,0.94
2025-01-19 08:00:00,Clean Room,1,22.9,1.95,2.52
2025-01-19 08:00:00,Office 1,1,22.22,0.56,0.79
2025-01-19 09:00:00,Lab A,15,21.16,2.41,4.21
2025-01-19 09:00:00,Lab B,11,23.4,1.77,3.79
2025-01-19 09:00:00,Clean Room,15,23.96,3.72,6.5
2025-01-19 09:00:00,Office 1,3,24.53,0.5,2.12
2025-01-19 10:00:00,Lab A,9,23.72,1.32,3.26
2025-01-19 10:00:00,Lab B,16,24.03,1.9,4.84
2025-01-19 10:00:00,Clean Room,14,25.45,3.47,6.88
2025-01-19 10:00:00,Office 1,9,27.1,1.45,5.08
2025-01-19 11:00:00,Lab A,7,25.67,0.93,3.6
2025-01-19 11:00:00,Lab B,12,23.46,1.22,3.39
2025-01-19 11:00:00,Clean Room,5,25.15,2.47,4.64
2025-01-19 11:00:00,Office 1,7,24.37,0.92,2.94
2025-01-19 12:00:00,Lab A,5,25.49,1.21,3.56
2025-01-19 12:00:00,Lab B,16,27.96,2.32,7.22
2025-01-19 12:00:00,Clean Room,7,24.46,2.69,4.75
2025-01-19 12:00:00,Office 1,2,26.2,0.77,3.11
2025-01-19 13:00:00,Lab A,17,23.77,1.7,4.63
2025-01-19 13:00:00,Lab B,19,25.5,2.37,6.4
2025-01-19 13:00:00,Clean Room,14,24.76,3.45,6.51
2025-01-19 13:00:00,Office 1,6,25.87,1.21,3.86
2025-01-19 14:00:00,Lab A,16,25.59,2.29,6.0
2025-01-19 14:00:00,Lab B,19,24.16,2.31,5.67
2025-01-19 14:00:00,Clean Room,9,24.01,2.92,5.01
2025-01-19 14:00:00,Office 1,6,24.76,0.96,3.06
2025-01-19 15:00:00,Lab A,9,21.75,0.95,2.03
2025-01-19 15:00:00,Lab B,14,23.93,2.02,4.66
2025-01-19 15:00:00,Clean Room,18,23.07,3.5,6.19
2025-01-19 15:00:00,Office 1,2,23.36,0.81,1.72
2025-01-19 16:00:00,Lab A,9,21.14,1.44,2.52
2025-01-19 16:00:00,Lab B,9,23.22,1.13,2.82
2025-01-19 16:00:00,Clean Room,13,22.29,3.54,5.24
2025-01-19 16:00:00,Office 1,7,25.01,1.36,3.71
2025-01-19 17:00:00,Lab A,8,21.77,1.6,2.56
2025-01-19 17:00:00,Lab B,10,20.8,1.4,2.6
2025-01-19 17:00:00,Clean Room,17,21.16,3.81,5.85
2025-01-19 17:00:00,Office 1,2,22.56,0.76,1.28
2025-01-19 18:00:00,Lab A,15,18.22,2.07,3.87
2025-01-19 18:00:00,Lab B,16,20.75,2.38,4.3
2025-01-19 18:00:00,Clean Room,14,20.98,3.63,5.31
2025-01-19 18:00:00,Office 1,4,19.42,0.67,1.15
2025-01-19 19:00:00,Lab A,0,17.61,0.72,0.72
2025-01-19 19:00:00,Lab B,1,17.56,0.69,0.81
2025-01-19 19:00:00,Clean Room,1,19.69,1.77,1.89
2025-01-19 19:00:00,Office 1,1,20.0,0.71,0.83
2025-01-19 20:00:00,Lab A,1,18.57,0.71,0.83
2025-01-19 20:00:00,Lab B,0,18.14,0.59,0.59
2025-01-19 20:00:00,Clean Room,0,17.45,1.93,1.93
2025-01-19 20:00:00,Office 1,2,17.58,0.61,0.85
2025-01-19 21:00:00,Lab A,1,17.12,0.74,0.86
2025-01-19 21:00:00,Lab B,0,15.97,0.53,0.53
2025-01-19 21:00:00,Clean Room,2,16.0,2.13,2.37
2025-01-19 21:00:00,Office 1,2,17.13,0.55,0.79
2025-01-19 22:00:00,Lab A,0,15.08,0.41,0.41
2025-01-19 22:00:00,Lab B,1,16.7,0.51,0.63
2025-01-19 22:00:00,Clean Room,2,15.16,1.83,2.07
2025-01-19 22:00:00,Office 1,0,14.0,0.44,0.44
2025-01-19 23:00:00,Lab A,2,15.86,0.75,0.99
2025-01-19 23:00:00,Lab B,0,15.42,0.2,0.2
2025-01-19 23:00:00,Clean Room,0,15.32,2.08,2.08
2025-01-19 23:00:00,Office 1,1,14.4,0.59,0.71
2025-01-20 00:00:00,Lab A,0,14.82,0.32,0.32
2025-01-20 00:00:00,Lab B,2,14.82,0.51,0.75
2025-01-20 00:00:00,Clean Room,0,15.72,2.1,2.1
2025-01-20 00:00:00,Office 1,2,13.73,0.57,0.81
2025-01-20 01:00:00,Lab A,2,14.91,0.45,0.69
2025-01-20 01:00:00,Lab B,0,14.94,0.28,0.28
2025-01-20 01:00:00,Clean Room,1,15.67,1.92,2.04
2025-01-20 01:00:00,Office 1,1,17.11,0.53,0.65
2025-01-20 02:00:00,Lab A,1,14.58,0.76,0.88
2025-01-20 02:00:00,Lab B,0,15.89,0.44,0.44
2025-01-20 02:00:00,Clean Room,0,15.46,2.26,2.26
2025-01-20 02:00:00,Office 1,2,13.95,0.31,0.55
2025-01-20 03:00:00,Lab A,1,15.58,0.63,0.75
2025-01-20 03:00:00,Lab B,1,17.1,0.33,0.45
2025-01-20 03:00:00,Clean Room,0,16.88,1.95,1.95
2025-01-20 03:00:00,Office 1,1,16.02,0.4,0.52
2025-01-20 04:00:00,Lab A,0,18.95,0.21,0.21
2025-01-20 04:00:00,Lab B,1,17.33,0.64,0.76
2025-01-20 04:00:00,Clean Room,0,18.29,1.89,1.89
2025-01-20 04:00:00,Office 1,0,19.23,0.33,0.33
2025-01-20 05:00:00,Lab A,0,18.8,0.47,0.47
2025-01-20 05:00:00,Lab B,0,18.11,0.44,0.44
2025-01-20 05:00:00,Clean Room,1,18.26,2.33,2.45
2025-01-20 05:00:00,Office 1,2,18.51,0.54,0.78
2025-01-20 06:00:00,Lab A,0,18.82,0.86,0.86
2025-01-20 06:00:00,Lab B,2,20.4,0.52,0.76
2025-01-20 06:00:00,Clean Room,1,20.73,2.13,2.25
2025-01-20 06:00:00,Office 1,1,19.83,0.21,0.33
2025-01-20 07:00:00,Lab A,2,22.32,0.88,1.28
2025-01-20 07:00:00,Lab B,1,22.59,0.46,0.87
2025-01-20 07:00:00,Clean Room,2,21.1,2.08,2.32
2025-01-20 07:00:00,Office 1,1,22.26,0.67,0.92
2025-01-20 08:00:00,Lab A,1,22.92,0.86,1.44
2025-01-20 08:00:00,Lab B,2,23.09,0.87,1.66
2025-01-20 08:00:00,Clean Room,0,21.34,2.37,2.37
2025-01-20 08:00:00,Office 1,1,22.2,0.62,0.84
2025-01-20 09:00:00,Lab A,15,23.15,1.65,4.03
2025-01-20 09:00:00,Lab B,12,22.66,1.93,3.7
2025-01-20 09:00:00,Clean Room,7,24.15,2.53,4.44
2025-01-20 09:00:00,Office 1,9,24.98,1.3,3.87
2025-01-20 10:00:00,Lab A,14,24.66,1.93,4.94
2025-01-20 10:00:00,Lab B,6,25.35,0.58,2.97
2025-01-20 10:00:00,Clean Room,13,24.31,3.28,6.0
2025-01-20 10:00:00,Office 1,9,23.18,1.32,2.98
2025-01-20 11:00:00,Lab A,9,25.47,1.14,3.95
2025-01-20 11:00:00,Lab B,19,26.67,2.69,7.31
2025-01-20 11:00:00,Clean Room,11,25.22,3.27,6.2
2025-01-20 11:00:00,Office 1,6,24.94,1.05,3.24
2025-01-20 12:00:00,Lab A,11,23.54,1.86,3.95
2025-01-20 12:00:00,Lab B,5,22.1,1.07,1.72
2025-01-20 12:00:00,Clean Room,18,25.81,3.83,7.89
2025-01-20 12:00:00,Office 1,5,26.58,1.14,4.03
2025-01-20 13:00:00,Lab A,17,24.67,1.93,5.3
2025-01-20 13:00:00,Lab B,10,25.52,1.4,4.36
2025-01-20 13:00:00,Clean Room,7,24.88,2.82,5.1
2025-01-20 13:00:00,Office 1,9,25.61,1.45,4.34
2025-01-20 14:00:00,Lab A,17,23.53,2.15,4.96
2025-01-20 14:00:00,Lab B,11,23.01,1.57,3.39
2025-01-20 14:00:00,Clean Room,6,23.76,2.51,4.11
2025-01-20 14:00:00,Office 1,4,24.01,0.88,2.37
2025-01-20 15:00:00,Lab A,5,22.3,1.19,1.94
2025-01-20 15:00:00,Lab B,13,22.98,2.14,4.19
2025-01-20 15:00:00,Clean Room,15,24.02,3.29,6.1
2025-01-20 15:00:00,Office 1,2,23.36,0.33,1.25
2025-01-20 16:00:00,Lab A,6,23.53,1.41,2.9
2025-01-20 16:00:00,Lab B,9,22.52,1.21,2.55
2025-01-20 16:00:00,Clean Room,11,23.97,2.96,5.27
2025-01-20 16:00:00,Office 1,9,22.95,1.48,3.03
2025-01-20 17:00:00,Lab A,14,20.64,1.58,3.26
2025-01-20 17:00:00,Lab B,5,21.09,1.13,1.73
2025-01-20 17:00:00,Clean Room,6,21.21,2.65,3.37
2025-01-20 17:00:00,Office 1,6,21.02,1.31,2.03
2025-01-20 18:00:00,Lab A,13,20.43,1.7,3.26
2025-01-20 18:00:00,Lab B,10,20.79,1.55,2.75
2025-01-20 18:00:00,Clean Room,9,20.67,3.02,4.1
2025-01-20 18:00:00,Office 1,8,19.92,1.31,2.27
2025-01-20 19:00:00,Lab A,0,18.61,0.81,0.81
2025-01-20 19:00:00,Lab B,1,19.92,0.82,0.94
2025-01-20 19:00:00,Clean Room,1,18.1,2.22,2.34
2025-01-20 19:00:00,Office 1,2,16.73,0.92,1.16
2025-01-20 20:00:00,Lab A,0,19.37,0.7,0.7
2025-01-20 20:00:00,Lab B,2,17.53,0.77,1.01
2025-01-20 20:00:00,Clean Room,2,18.22,2.22,2.46
2025-01-20 20:00:00,Office 1,0,15.82,0.71,0.71
2025-01-20 21:00:00,Lab A,0,16.75,0.61,0.61
2025-01-20 21:00:00,Lab B,1,16.68,0.5,0.62
2025-01-20 21:00:00,Clean Room,0,15.74,2.13,2.13
2025-01-20 21:00:00,Office 1,2,16.87,0.51,0.75
2025-01-20 22:00:00,Lab A,0,15.31,0.59,0.59
2025-01-20 22:00:00,Lab B,1,15.9,0.46,0.58
2025-01-20 22:00:00,Clean Room,0,15.86,1.87,1.87
2025-01-20 22:00:00,Office 1,0,16.29,0.53,0.53
2025-01-20 23:00:00,Lab A,1,16.77,0.54,0.66
2025-01-20 23:00:00,Lab B,0,16.19,0.61,0.61
2025-01-20 23:00:00,Clean Room,0,15.76,1.93,1.93
2025-01-20 23:00:00,Office 1,1,15.61,0.62,0.74
2025-01-21 00:00:00,Lab A,0,14.41,0.56,0.56
2025-01-21 00:00:00,Lab B,1,15.78,0.41,0.53
2025-01-21 00:00:00,Clean Room,2,14.01,2.25,2.49
2025-01-21 00:00:00,Office 1,2,15.5,0.53,0.77
2025-01-21 01:00:00,Lab A,0,15.42,0.72,0.72
2025-01-21 01:00:00,Lab B,1,15.82,0.6,0.72
2025-01-21 01:00:00,Clean Room,0,17.65,2.17,2.17
2025-01-21 01:00:00,Office 1,2,11.9,0.54,0.78
2025-01-21 02:00:00,Lab A,1,15.23,0.57,0.69
2025-01-21 02:00:00,Lab B,1,16.35,0.63,0.75
2025-01-21 02:00:00,Clean Room,2,14.16,2.28,2.52
2025-01-21 02:00:00,Office 1,0,16.3,0.98,0.98
2025-01-21 03:00:00,Lab A,0,16.2,0.42,0.42
2025-01-21 03:00:00,Lab B,0,16.68,0.44,0.44
2025-01-21 03:00:00,Clean Room,2,14.57,2.12,2.36
2025-01-21 03:00:00,Office 1,1,16.95,0.21,0.33
2025-01-21 04:00:00,Lab A,1,16.75,0.19,0.31
2025-01-21 04:00:00,Lab B,0,16.3,0.31,0.31
2025-01-21 04:00:00,Clean Room,0,15.71,2.0,2.0
2025-01-21 04:00:00,Office 1,0,18.16,0.31,0.31
2025-01-21 05:00:00,Lab A,2,18.64,0.38,0.62
2025-01-21 05:00:00,Lab B,1,19.46,0.22,0.34
2025-01-21 05:00:00,Clean Room,0,18.86,2.16,2.16
2025-01-21 05:00:00,Office 1,1,18.35,0.68,0.8
2025-01-21 06:00:00,Lab A,2,20.46,0.61,0.85
2025-01-21 06:00:00,Lab B,1,20.63,0.54,0.66
2025-01-21 06:00:00,Clean Room,1,20.14,1.75,1.87
2025-01-21 06:00:00,Office 1,1,19.94,0.65,0.77
2025-01-21 07:00:00,Lab A,1,18.25,0.52,0.64
2025-01-21 07:00:00,Lab B,0,20.92,0.53,0.53
2025-01-21 07:00:00,Clean Room,2,21.03,2.03,2.27
2025-01-21 07:00:00,Office 1,1,21.88,0.72,0.84
2025-01-21 08:00:00,Lab A,2,21.69,0.61,0.85
2025-01-21 08:00:00,Lab B,0,21.43,0.62,0.62
2025-01-21 08:00:00,Clean Room,1,21.69,2.12,2.24
2025-01-21 08:00:00,Office 1,1,24.01,0.86,1.99
2025-01-21 09:00:00,Lab A,14,23.72,2.02,4.56
2025-01-21 09:00:00,Lab B,6,21.48,1.57,2.29
2025-01-21 09:00:00,Clean Room,6,22.97,2.7,3.9
2025-01-21 09:00:00,Office 1,2,23.46,0.63,1.6
2025-01-21 10:00:00,Lab A,16,24.44,2.22,5.36
2025-01-21 10:00:00,Lab B,12,24.88,1.54,4.42
2025-01-21 10:00:00,Clean Room,7,25.2,2.89,5.33
2025-01-21 10:00:00,Office 1,5,24.25,1.42,3.14
2025-01-21 11:00:00,Lab A,17,23.78,2.03,4.97
2025-01-21 11:00:00,Lab B,7,23.42,1.15,2.7
2025-01-21 11:00:00,Clean Room,5,24.98,2.4,4.48
2025-01-21 11:00:00,Office 1,7,24.87,1.45,3.73
2025-01-21 12:00:00,Lab A,19,23.15,2.56,5.41
2025-01-21 12:00:00,Lab B,11,23.66,1.69,3.84
2025-01-21 12:00:00,Clean Room,18,24.75,3.62,7.16
2025-01-21 12:00:00,Office 1,4,25.58,1.02,3.29
2025-01-21 13:00:00,Lab A,12,24.61,1.63,4.37
2025-01-21 13:00:00,Lab B,6,25.82,1.37,4.01
2025-01-21 13:00:00,Clean Room,6,23.87,2.67,4.33
2025-01-21 13:00:00,Office 1,5,24.4,1.1,2.9
2025-01-21 14:00:00,Lab A,14,24.38,2.09,4.97
2025-01-21 14:00:00,Lab B,6,23.51,0.86,2.33
2025-01-21 14:00:00,Clean Room,10,24.99,3.21,5.9
2025-01-21 14:00:00,Office 1,4,24.08,0.71,2.22
2025-01-21 15:00:00,Lab A,19,23.69,2.05,5.18
2025-01-21 15:00:00,Lab B,6,22.51,1.03,2.0
2025-01-21 15:00:00,Clean Room,11,22.36,2.75,4.25
2025-01-21 15:00:00,Office 1,7,22.72,1.15,2.35
2025-01-21 16:00:00,Lab A,13,22.3,1.68,3.39
2025-01-21 16:00:00,Lab B,7,23.33,1.23,2.74
2025-01-21 16:00:00,Clean Room,14,20.08,3.4,5.08
2025-01-21 16:00:00,Office 1,4,22.92,1.1,2.04
2025-01-21 17:00:00,Lab A,11,19.46,1.33,2.65
2025-01-21 17:00:00,Lab B,7,22.96,1.26,2.58
2025-01-21 17:00:00,Clean Room,14,20.16,3.47,5.15
2025-01-21 17:00:00,Office 1,8,22.25,1.33,2.41
2025-01-21 18:00:00,Lab A,19,21.1,1.96,4.24
2025-01-21 18:00:00,Lab B,18,20.24,2.42,4.58
2025-01-21 18:00:00,Clean Room,18,19.63,3.74,5.9
2025-01-21 18:00:00,Office 1,3,18.62,0.82,1.18
2025-01-21 19:00:00,Lab A,1,18.71,0.85,0.97
2025-01-21 19:00:00,Lab B,0,18.32,0.68,0.68
2025-01-21 19:00:00,Clean Room,2,18.88,2.29,2.53
2025-01-21 19:00:00,Office 1,1,18.79,0.45,0.57
2025-01-21 20:00:00,Lab A,1,18.9,0.92,1.04
2025-01-21 20:00:00,Lab B,2,17.99,0.61,0.85
2025-01-21 20:00:00,Clean Room,0,16.77,2.0,2.0
2025-01-21 20:00:00,Office 1,0,16.38,0.47,0.47
2025-01-21 21:00:00,Lab A,1,16.94,0.59,0.71
2025-01-21 21:00:00,Lab B,1,17.53,0.43,0.55
2025-01-21 21:00:00,Clean Room,1,16.34,2.16,2.28
2025-01-21 21:00:00,Office 1,2,16.14,0.87,1.11
2025-01-21 22:00:00,Lab A,1,14.75,0.89,1.01
2025-01-21 22:00:00,Lab B,2,15.38,0.99,1.23
2025-01-21 22:00:00,Clean Room,1,14.61,2.18,2.3
2025-01-21 22:00:00,Office 1,1,15.34,0.6,0.72
2025-01-21 23:00:00,Lab A,0,16.55,0.52,0.52
2025-01-21 23:00:00,Lab B,1,15.13,0.8,0.92
2025-01-21 23:00:00,Clean Room,0,14.24,1.81,1.81
2025-01-21 23:00:00,Office 1,0,15.74,0.83,0.83
2025-01-22 00:00:00,Lab A,2,15.25,0.59,0.83
2025-01-22 00:00:00,Lab B,0,18.01,0.63,0.63
2025-01-22 00:00:00,Clean Room,0,13.4,1.59,1.59
2025-01-22 00:00:00,Office 1,1,14.89,0.71,0.83
2025-01-22 01:00:00,Lab A,2,15.48,1.06,1.3
2025-01-22 01:00:00,Lab B,0,14.31,0.47,0.47
2025-01-22 01:00:00,Clean Room,1,15.0,1.83,1.95
2025-01-22 01:00:00,Office 1,2,14.44,0.76,1.0
2025-01-22 02:00:00,Lab A,2,16.83,0.8,1.04
2025-01-22 02:00:00,Lab B,2,17.27,0.85,1.09
2025-01-22 02:00:00,Clean Room,1,16.09,1.99,2.11
2025-01-22 02:00:00,Office 1,0,15.71,0.6,0.6
2025-01-22 03:00:00,Lab A,2,16.23,0.81,1.05
2025-01-22 03:00:00,Lab B,0,16.41,0.35,0.35
2025-01-22 03:00:00,Clean Room,1,18.64,2.24,2.36
2025-01-22 03:00:00,Office 1,2,14.64,0.91,1.15
2025-01-22 04:00:00,Lab A,1,16.78,0.6,0.72
2025-01-22 04:00:00,Lab B,1,16.26,0.85,0.97
2025-01-22 04:00:00,Clean Room,1,18.23,2.21,2.33
2025-01-22 04:00:00,Office 1,2,17.73,0.88,1.12
2025-01-22 05:00:00,Lab A,2,20.89,0.56,0.8
2025-01-22 05:00:00,Lab B,0,18.44,0.74,0.74
2025-01-22 05:00:00,Clean Room,0,19.52,2.28,2.28
2025-01-22 05:00:00,Office 1,2,16.63,0.7,0.94
2025-01-22 06:00:00,Lab A,2,19.88,0.86,1.1
2025-01-22 06:00:00,Lab B,0,20.38,0.77,0.77
2025-01-22 06:00:00,Clean Room,1,20.3,2.52,2.64
2025-01-22 06:00:00,Office 1,1,18.33,0.46,0.58
2025-01-22 07:00:00,Lab A,2,20.68,0.58,0.82
2025-01-22 07:00:00,Lab B,1,20.02,0.51,0.63
2025-01-22 07:00:00,Clean Room,2,21.56,2.28,2.52
2025-01-22 07:00:00,Office 1,1,21.33,0.92,1.04
2025-01-22 08:00:00,Lab A,0,23.43,0.15,0.86
2025-01-22 08:00:00,Lab B,1,21.73,0.78,0.9
2025-01-22 08:00:00,Clean Room,1,23.07,1.94,2.6
2025-01-22 08:00:00,Office 1,1,22.54,0.81,1.2
2025-01-22 09:00:00,Lab A,13,25.28,2.21,5.41
2025-01-22 09:00:00,Lab B,12,24.57,1.9,4.62
2025-01-22 09:00:00,Clean Room,15,24.49,3.96,7.01
2025-01-22 09:00:00,Office 1,4,22.43,1.29,1.99
2025-01-22 10:00:00,Lab A,11,25.53,1.64,4.72
2025-01-22 10:00:00,Lab B,10,26.86,1.5,5.13
2025-01-22 10:00:00,Clean Room,10,22.94,3.34,5.01
2025-01-22 10:00:00,Office 1,4,25.03,0.97,2.97
2025-01-22 11:00:00,Lab A,6,25.64,0.98,3.52
2025-01-22 11:00:00,Lab B,18,24.43,2.49,5.87
2025-01-22 11:00:00,Clean Room,10,25.86,3.1,6.23
2025-01-22 11:00:00,Office 1,8,25.05,1.58,4.07
2025-01-22 12:00:00,Lab A,12,25.03,1.86,4.82
2025-01-22 12:00:00,Lab B,12,26.63,1.75,5.51
2025-01-22 12:00:00,Clean Room,7,24.52,3.21,5.31
2025-01-22 12:00:00,Office 1,9,25.4,1.38,4.16
2025-01-22 13:00:00,Lab A,15,25.47,2.0,5.53
2025-01-22 13:00:00,Lab B,16,26.5,1.98,6.15
2025-01-22 13:00:00,Clean Room,11,25.0,3.03,5.85
2025-01-22 13:00:00,Office 1,2,24.5,0.51,2.0
2025-01-22 14:00:00,Lab A,17,24.41,1.97,5.21
2025-01-22 14:00:00,Lab B,16,24.06,2.1,5.05
2025-01-22 14:00:00,Clean Room,16,23.05,3.79,6.24
2025-01-22 14:00:00,Office 1,9,23.99,1.43,3.5
2025-01-22 15:00:00,Lab A,11,24.88,1.74,4.5
2025-01-22 15:00:00,Lab B,6,22.84,0.97,2.11
2025-01-22 15:00:00,Clean Room,9,23.62,2.95,4.84
2025-01-22 15:00:00,Office 1,6,23.11,1.31,2.59
2025-01-22 16:00:00,Lab A,15,22.1,2.11,3.96
2025-01-22 16:00:00,Lab B,10,22.38,1.46,2.85
2025-01-22 16:00:00,Clean Room,6,21.78,2.6,3.32
2025-01-22 16:00:00,Office 1,2,21.28,0.78,1.02
2025-01-22 17:00:00,Lab A,18,19.36,2.44,4.6
2025-01-22 17:00:00,Lab B,19,20.42,2.4,4.68
2025-01-22 17:00:00,Clean Room,14,20.15,3.55,5.23
2025-01-22 17:00:00,Office 1,6,19.36,0.97,1.69
2025-01-22 18:00:00,Lab A,7,18.12,1.17,2.01
2025-01-22 18:00:00,Lab B,15,20.79,2.19,3.99
2025-01-22 18:00:00,Clean Room,5,20.63,2.43,3.03
2025-01-22 18:00:00,Office 1,8,19.01,1.19,2.15
2025-01-22 19:00:00,Lab A,1,17.7,0.71,0.83
2025-01-22 19:00:00,Lab B,0,19.26,0.86,0.86
2025-01-22 19:00:00,Clean Room,2,19.93,2.04,2.28
2025-01-22 19:00:00,Office 1,0,19.17,0.55,0.55
2025-01-22 20:00:00,Lab A,0,18.54,0.11,0.11
2025-01-22 20:00:00,Lab B,1,18.15,0.65,0.77
2025-01-22 20:00:00,Clean Room,1,17.75,1.98,2.1
2025-01-22 20:00:00,Office 1,0,18.76,0.32,0.32
2025-01-22 21:00:00,Lab A,1,17.02,0.48,0.6
2025-01-22 21:00:00,Lab B,2,15.57,0.4,0.64
2025-01-22 21:00:00,Clean Room,2,14.04,2.12,2.36
2025-01-22 21:00:00,Office 1,0,16.13,0.4,0.4
2025-01-22 22:00:00,Lab A,0,15.55,0.68,0.68
2025-01-22 22:00:00,Lab B,2,13.96,0.95,1.19
2025-01-22 22:00:00,Clean Room,1,13.08,2.51,2.63
2025-01-22 22:00:00,Office 1,2,15.78,0.48,0.72
2025-01-22 23:00:00,Lab A,0,14.57,0.53,0.53
2025-01-22 23:00:00,Lab B,0,15.46,0.4,0.4
2025-01-22 23:00:00,Clean Room,2,15.2,1.73,1.97
2025-01-22 23:00:00,Office 1,1,15.41,0.22,0.34
2025-01-23 00:00:00,Lab A,1,17.94,0.39,0.51
2025-01-23 00:00:00,Lab B,2,15.44,0.61,0.85
2025-01-23 00:00:00,Clean Room,2,16.25,2.04,2.28
2025-01-23 00:00:00,Office 1,0,13.94,0.45,0.45
2025-01-23 01:00:00,Lab A,2,15.09,0.55,0.79
2025-01-23 01:00:00,Lab B,1,14.37,0.63,0.75
2025-01-23 01:00:00,Clean Room,2,15.92,2.33,2.57
2025-01-23 01:00:00,Office 1,2,14.61,0.75,0.99
2025-01-23 02:00:00,Lab A,1,16.55,0.56,0.68
2025-01-23 02:00:00,Lab B,1,14.32,0.54,0.66
2025-01-23 02:00:00,Clean Room,1,14.7,1.99,2.11
2025-01-23 02:00:00,Office 1,1,14.48,0.61,0.73
2025-01-23 03:00:00,Lab A,1,16.05,0.45,0.57
2025-01-23 03:00:00,Lab B,0,17.6,0.4,0.4
2025-01-23 03:00:00,Clean Room,2,16.93,2.26,2.5
2025-01-23 03:00:00,Office 1,0,16.3,0.63,0.63
2025-01-23 04:00:00,Lab A,1,17.14,0.43,0.55
2025-01-23 04:00:00,Lab B,0,17.76,0.74,0.74
2025-01-23 04:00:00,Clean Room,1,17.86,1.78,1.9
2025-01-23 04:00:00,Office 1,2,16.3,0.84,1.08
2025-01-23 05:00:00,Lab A,0,18.72,0.42,0.42
2025-01-23 05:00:00,Lab B,1,19.32,0.18,0.3
2025-01-23 05:00:00,Clean Room,2,18.06,2.33,2.57
2025-01-23 05:00:00,Office 1,1,17.72,0.4,0.52
2025-01-23 06:00:00,Lab A,0,20.82,0.74,0.74
2025-01-23 06:00:00,Lab B,1,19.39,0.78,0.9
2025-01-23 06:00:00,Clean Room,1,19.52,1.82,1.94
2025-01-23 06:00:00,Office 1,0,22.01,0.61,0.62
2025-01-23 07:00:00,Lab A,1,21.09,0.54,0.66
2025-01-23 07:00:00,Lab B,2,20.86,0.63,0.87
2025-01-23 07:00:00,Clean Room,1,20.47,2.07,2.19
2025-01-23 07:00:00,Office 1,0,21.1,0.18,0.18
2025-01-23 08:00:00,Lab A,0,23.9,0.57,1.52
2025-01-23 08:00:00,Lab B,2,23.63,0.73,1.79
2025-01-23 08:00:00,Clean Room,0,20.99,1.96,1.96
2025-01-23 08:00:00,Office 1,0,21.36,0.44,0.44
2025-01-23 09:00:00,Lab A,6,24.19,1.12,2.93
2025-01-23 09:00:00,Lab B,5,23.39,1.19,2.49
2025-01-23 09:00:00,Clean Room,7,24.26,2.83,4.8
2025-01-23 09:00:00,Office 1,2,23.46,0.93,1.9
2025-01-23 10:00:00,Lab A,19,24.16,2.6,5.96
2025-01-23 10:00:00,Lab B,13,24.81,1.45,4.41
2025-01-23 10:00:00,Clean Room,16,23.12,3.66,6.14
2025-01-23 10:00:00,Office 1,8,25.56,1.26,4.0
2025-01-23 11:00:00,Lab A,17,24.76,2.37,5.79
2025-01-23 11:00:00,Lab B,10,24.06,1.4,3.63
2025-01-23 11:00:00,Clean Room,8,27.05,3.13,6.61
2025-01-23 11:00:00,Office 1,3,25.26,0.74,2.73
2025-01-23 12:00:00,Lab A,8,25.1,0.93,3.44
2025-01-23 12:00:00,Lab B,7,23.95,1.29,3.1
2025-01-23 12:00:00,Clean Room,17,26.0,3.52,7.56
2025-01-23 12:00:00,Office 1,8,25.8,0.96,3.82
